topic,weibo_content,weibo_id
市场行为-股票,中国平安人寿保险在7月23日买入6300万股工商银行H股。,4265783234234270
宏观经济-外汇与外贸,财联社7月25日讯，离岸人民币兑美元升破6.76关口，日内升逾500点，创4个月以来最大涨幅。,4265780449820160
市场行为-股票,【今日看盘】换岗，换一批人站岗！今天沪深股市盘面基本上表现出一个震荡的格局，总的来讲就是板块轮动补涨。领头的基建板块，中间也出现了分化，比如中字头的那些建筑公司，基本上就是冲高回落，像中国建筑两个涨停之后跌了，包括交建、葛洲坝也是这样，反正跟中字头沾边的股票基本上歇菜。但是小一些的板块，跟路工程有关的地方性建筑公司却依然有涨停，像山东的几个路桥公司还是保持了涨停的位置。我估计跟资金介入的时间也有一定的关系，前面先知先觉的已经开始撤退了，后面后知后觉的机构还在强撑。当然，基建板块的分化实际上也给了深圳创业板一些机会，所以我们看到深圳今天整体是冲高回落的，深圳的深成指绿了，但是创业板最后顽强收红了，上午表现也是冲高回落的过程。总体上来讲，国务院常务会确定了基调，虽然不是大水漫灌似的强刺激，但是毕竟要求积极的财政更加积极，稳健的货币要宽松有度。主要拯救的是地方平台和基建工程，避免烂尾造成直接的资金断裂。当然，会对整个社会的稳定造成一定的风险，经济环境是在下行，这样的放水应该讲不是强刺激，主要是为了续命，为了避免现在就断气，所以一定程度上这种放水，实际上是输液，或者说是打了几针强心针，算不上兴奋剂，所以市场的表现非常克制。大家也都清楚，大规模的放水不可行，最后会付出惨重代价，所以我们就看到，基建板块有一个短期的表现，也就是三天左右，之后又进入回升的阶段。相比之下独角兽的行情，我们也要关注一下，宁德时代今天跌停了，宁德时代是三个独角兽中表现最抢眼的，一路在走高。但是......（查看全部内容，听水皮每日语音的大盘点评。请加入“水源地”微信社群；进群方法，查看上方图片。）一句话点评：换岗，换一批人站岗。,4265779807201970
市场行为-股票,【这只低价股连续7天涨停，大涨背后有啥推手？】斯太尔周三尾盘再现异动。14点37分，按兵不动一整天的斯太尔股价突袭涨停，截至收盘收获了连续第七个交易日涨停板。中国证券网微信公众号(ID：www_cnstock_com)，未经授权，不得 载，否则追究法律责任！,4265777119501420
市场行为-股票,【公告速递】劲拓股份获君如资管旗下基金举牌；博威合金控股股东提议回购逾亿元；宝钢包装与保税科技半年报业绩扭亏；华联控股部分高管终止减持计划改为增持计划……中国证券网微信公众号(ID：www_cnstock_com)，未经授权，不得 载，否则追究法律责任！,4265776518641650
微观经济-企业与房地产,【8月1日起南京“购房落户”政策将彻底废止】7月25日，“南京发布”官方微信发布消息，2018年8月1日起，南京市“购房入户”政策将彻底废止。在2017年2月1日前在南京购买新建商品住房的，只要交易已经备案或者办理了不动产证（房产证），在2018年7月31日前，仍可以“购房入户”政策落户南京。,4265775205818370
微观经济-互联网金融,【王思聪欲甩卖熊猫直播 作价30亿元多轮谈判未果】日前，有报道称，游戏直播平台熊猫直播拟作价30亿元，寻求买手。一位知情人士告诉《证券日报》记者，熊猫曾与虎牙、斗鱼、网易接洽，而字节跳动旗下的西瓜视频也曾有意，此前放出“虎牙收购”的风声，希望促成交易，但是在价格方面始终没有谈拢，“打的是消耗战、心理战”。,4265767979156310
金融无关,【突发！川航一航班疑似挂出7500紧急编码 目前已恢复正常】据飞常准消息，北京时间2018年07月25日 19:29， 47起飞。@FATIII,4265767971842220
市场行为-股票,说实话，这几天的反弹我没赚到钱，做了半年的行情主要是次新股，这几天涨的基建，钢铁，水泥啥的传统行业，很久都不看了，几元钱的我都定义于垃圾股，可这几天涨的都是这类股，每天看着这些股涨，无从下手的感觉。所以这行情买对股才行，买不对股干瞪眼。几只龙头基建股连续涨停追不上，跟风能买到的赚不了钱，几块钱的低价股要潜伏等拉升，又没耐心。有点不适应这行情！,4265762816772950
金融无关,【首只“广州土生”大熊猫“隆隆”顺利产仔】近日，大熊猫“隆隆”在广州长隆野生动物世界顺利产下雄性幼仔。“隆隆”2013年7月31日在长隆野生动物世界出生，是首只在广州出生的大熊猫。,4265760731768560
金融无关,【用昆曲开演唱会？昆曲王子张军做到了！】20年前，“昆曲没人看”。身为联合国教科文组织和平艺术家的“昆曲王子”张军说，那时候拉开帷幕台下只有三个人，“两个还是认识的朋友”。他将昆曲和流行音乐两种元素融合，用最新的、更多人愿意接受的方式传播。,4265760635220840
微观经济-企业与房地产,【陈淮：用日本的事情吓唬中国人，说中国房地产泡沫重蹈日本覆辙没有根据】“很多年来，坦率的说，在媒体上，将日本的事情吓唬中国人，也不知道在哪里学的经济学，对日本没有了解的人也人云亦云，说中国的房地产泡沫重蹈日本的覆辙。”经济学家陈淮表示。全文：,4265760249666140
市场监管,"【《每日经济新闻》“剑网2018”行动宣言】 7月16日，国家版权局、国家互联网信息办公室、工业和信息化部、公安部联合宣布启动打击网络侵权盗版“剑网2018”专项行动。为响应这一行动，每日经济新闻社即日起升级维权状态。未经本报社许可不得 载、摘编整合、歪曲篡改旗下媒体(旗下媒体包含但不限于每日经济新闻报纸、每经网、每日经济新闻APP,以及官方微博、微信)的新闻作品。我们将对侵权行为采取法律手段进行维权。让我们共同维护清朗的网络空间秩序，营造良好的网络版权环境。版权合作电话：021-60900099",4265760094678980
金融无关,【从《明日之子》到于正新剧 嚣张侵权作风不能纵容】今年暑期档，国产作品独撑大旗，从《我不是药神》到《西虹市首富》，我们见证了一个高度的跨越。但是，必须看到的是，曾涉嫌抄袭的编剧，拒不认错却仍在娱乐圈风生水起。观众对影视圈总是格外纵容，比如有一条针对《延禧攻略》的豆瓣评论，“虽然于正风评不怎么好，但是这部剧质量还可以，只要后期不拖，不乱加戏捧人，这部剧稳了。”这条评论被2000多人点赞，在短评中排名第一。可见底线要求之低。,4265752879859550
市场监管,【国务院调查组：疫苗案件调查要重点围绕七个方面开展工作】财联社7月25日讯，7月24日，国务院调查组组长毕井泉主持召开调查组第一次全体会议，会议要求，要重点围绕七个方面开展工作。一是彻查涉案企业违法违规行为，全面查清违法违规事实和涉案疫苗流向，做好调查取证工作；二是依法严惩违法犯罪行为，严肃查处涉案企业，对直接责任人等涉案人员要依法严惩；三是对公职人员履职尽责进行调查，发现失职渎职行为的要严肃问责；四是科学开展风险评估，研究提出分类处理救济措施；五是要妥善处理涉案企业后续工作；六是要回应社会关切，及时公布案件调查进展情况，普及疫苗安全科学知识；七是要研究改革完善疫苗管理体制的工作举措，建立健全保障疫苗质量安全的长效机制。根据工作需要，调查组下设案件调查组、监管责任组、综合组和专家组等工作组。,4265752279784520
微观经济-企业与房地产,【任正非会面5G，Polar码之父，畅谈基础研究】任正非还表示，华为要加强基础研究的投资，希望用于基础研究费用从每年总研发费用150亿-200亿美金中划出更多的一块来，例如20%-30%，这样每年有30亿-40亿美金左右作为基础研究投入。（21）¡查看图片,4265750829370160
